,Datetime,Tweet Id,Text,Username
2410,2022-08-26 08:26:57+00:00,1563080546418184193,"Dampak Invasi Rusia ke Ukraina, Harga Energi di Inggris Capai RekorÿTertinggi https://t.co/sAzDySGzKE",kabaratta
2411,2022-08-26 08:11:09+00:00,1563076570310660097,Invasi Ukraina: Rusia wajibkan guru-guru ajarkan kurikulum versi Kremlin yang disebut 'pemaksaan tradisi dan budaya': Sejumlah guru di Ukraina mengaku diincar dan diancam oleh tentara Rusia jika tidak mengajarkan kurikulum pendidikan baru versi Kremlin. https://t.co/PYpCrJyLKj,ArdanNews
2412,2022-08-26 07:30:00+00:00,1563066212912955393,"Sudah 6 bulan lamanya Rusia melakukan invasi ke Ukraina dan sampai kini belum berakhir. Pada 24 Februari lalu, Rusia melakukan serangan pertamanya langsung ke jantung ibu kota Kiev.
#ukraina #Rusia #Kiev 
https://t.co/GHfWpp6xgV",RADARSOLO_
2413,2022-08-26 06:17:33+00:00,1563047983343476736,"Vladimir Putin Tambah 137.000 Tentara, Invasi Rusia ke Ukraina Semakin Masif
 
https://t.co/3JE78lt81n via @tribunnews",tribunnews
2414,2022-08-26 05:46:04+00:00,1563040057887694854,"Bang @hotradero , ini karena invasi Rusia?",didithardworker
2415,2022-08-26 05:30:15+00:00,1563036078247841793,Jika pemerintah mengumumkan cuti bersama Natal 2022 di tengah invasi Rusia ke Ukraina adalah penindasan,rezakaisar3
2416,2022-08-26 04:10:22+00:00,1563015975166873607,Dewan Keamanan Perserikatan Bangsa-Bangsa menggelar sidang pada Rabu (24/8) yang menandai peringatan enam bulan invasi Rusia ke Ukraina. Pertemuan yang juga bertepatan pada Hari Kemerdekaan Ukraina itu melihat tidak ada tanda-tanda perang mulai mereda.  https://t.co/xwyHKzlprn,detikcom
2417,2022-08-26 03:19:49+00:00,1563003255126310912,Ukraina Susun Rencana Seret Putin ke Pengadilan Gegara Invasi Rusia https://t.co/NWH1MuKw7w,CNNIndonesia
2418,2022-08-26 03:00:03+00:00,1562998278010114048,"Zelensky mengatakan serangan itu terjadi tepat di gerbong di stasiun Chaplino. Empat mobil penumpang terbakar.
#viralposts #fypage  #instalike #instamood #instadaily #instafollow #f  #ukraina #ukraine #russian #rusia #invansion #invasi #worldwar3 #zelensky #vladimirputin https://t.co/xi8Q6rc8Bk",rocknewsnetwork
2419,2022-08-26 02:37:43+00:00,1562992660083646464,"6 Bulan Rusia Invasi Ukraina, PBB: Tak Ada Tanda Akan Mereda https://t.co/6X9jHpHaVc",20detik
2420,2022-08-26 01:51:40+00:00,1562981068998787074,"Invasi Rusia ke Ukraina sudah berlangsung selama 6 bulan sejak serbuan pertama dilakukan pada bulan Februari lalu.

https://t.co/0MFyloiY7t",tribunnewswiki
2421,2022-08-26 00:59:08+00:00,1562967849937031170,"Baru nyadar klub Rusia gak ada yg masuk draw UCL. Betapa FIFA dan UEFA standar ganda ya. Katanya politik gak boleh masuk lingkup olahraga.

Giliran invasi Israel &amp; Amerika sama PSSI jaman NH tutup mata. Well, expected.",aykzir
2422,2022-08-26 00:32:04+00:00,1562961038873862145,"Invasi Rusia Kembali Memanas, Ini Langkah Vladimir Putin Hadapi Ancaman Ukraina https://t.co/eAXwjACUIl",pikiran_rakyat
2423,2022-08-26 00:09:46+00:00,1562955427050311681,@greekgodkostas @xvenantx @denharim00 @idextratime @433 WKWKWK pas rusia invasi koar koar separate football from politics. Padahal tahun 1974 udah ada yang ngedepak israel dari AFC dengan alasan yang sama,Matahar333
2424,2022-08-25 18:05:53+00:00,1562863851413966848,Invasi Rusia ke Ukraina telah berlangsung selama enam bulan. Invasi itu mengakibatkan kerusakan parah di di sejumlah kota di Ukraina. Ini penampakannya.  https://t.co/NDSGPq1m8V,detikfinance
2425,2022-08-25 16:00:26+00:00,1562832282918207489,Invasi Rusia ke Ukraina telah berlangsung selama enam bulan. Invasi itu mengakibatkan kerusakan parah di di sejumlah kota di Ukraina. Ini penampakannya.  https://t.co/vpdp9ll9Ym,detikcom
2426,2022-08-25 13:52:41+00:00,1562800133221552131,gilak ini server maintenance dari sebelum invasi rusia ke ukrana loh,starboindo
2427,2022-08-25 13:16:39+00:00,1562791063039143936,Update Invasi: Rusia Klaim Tewaskan 200 Tentara Ukraina dalam Serangan di Stasiun Kereta: Rusia mengatakan serangan rudalnya ke stasiun kereta api di Kota Chaplyne telah menewaskan lebih dari 200 tentara Ukraina. https://t.co/nBCtGp8PVE,ArdanNews
2428,2022-08-25 11:15:56+00:00,1562760683686866946,"Korban Tewas Invasi Rusia ke Ukraina Capai Puluhan Ribu Kurun Waktu 6 Bulan 
#Ukraina #Rusia 
https://t.co/ZFyTAF9dcU lewat @rbg.id | Semua Fakta dan Berita Terbaru Ada di Sini",rbgid_
2429,2022-08-25 10:43:53+00:00,1562752617645608965,"6 Bulan Invasi Rusia ke Ukraina, Puluhan Ribu Orang Kehilangan Nyawa https://t.co/eEFeKKw4rS",jawapos
2430,2022-08-25 10:27:41+00:00,1562748540723789826,"2. Pematik terbukanya pintu krisis energi global adalah invasi negara beruang merah ke Ukraina, arogansi Rusia akhirnya memiliki dampak berantai yang sangat besar terutama pada krisis energi global.",ki_jurumartani
2431,2022-08-25 09:45:05+00:00,1562737820690976768,6 bulan perang di Ukraina: Angka-angka ini menceritakan kisah invasiÿRusia https://t.co/0kxpVMeMsF,TRENdotNEWS
2432,2022-08-25 09:37:24+00:00,1562735886005342208,@Andi_0014 @nustya88 @enak_tahu1 @Labqi26 @detikcom Ya itu dia permasahan di awal. Selama ini juga kita 2 kaki tapi kan US dan aliansinya lagi mengembargo Rusia habis2an saat ini gara2 invasi Ukraina. Jadi permainan 2 kaki ke rusia saat ini ga segampang itu.,ModeratorTL
2433,2022-08-25 08:32:11+00:00,1562719476545880064,"Kengawuran pernyataan menteri tentang invasi Rusia.
Cost of war itu bukan US$ 1 miliar/hari dari sudut pandang Rusia, tapi melihatnya dari sisi warga Ukraina. Jutaan warga mengungsi dan ribuan terbunuh dalam perang. Apa pengusaha cuma mikir untung rugi?
https://t.co/Wa74EFcJET",ZakkiAmali
2434,2022-08-25 08:02:07+00:00,1562711907844653056,"6 Bulan Invasi Ukraina, Inggris Pamer Catatan Boikot Rusia https://t.co/YjW2ENBy7d",VIVAcoid
2435,2022-08-25 07:56:44+00:00,1562710554191335424,"Warga di sejumlah negara memperingati hari kemerdekaan Ukraina dengan tujuan menyerukan agar invasi Rusia terhadap Ukraina segera dihentikan. #Internasional #AdadiKompas
https://t.co/pCnRoBolBV",hariankompas
2436,2022-08-25 07:28:18+00:00,1562703396745781248,"Warga di sejumlah negara memperingati hari kemerdekaan Ukraina dengan tujuan menyerukan agar invasi Rusia terhadap Ukraina segera dihentikan. #Internasional #AdadiKompas
https://t.co/5Cijca7fUb",AuisGrand
2437,2022-08-25 07:28:05+00:00,1562703342173687809,"Warga di sejumlah negara memperingati hari kemerdekaan Ukraina dengan tujuan menyerukan agar invasi Rusia terhadap Ukraina segera dihentikan. #Internasional #AdadiKompas
https://t.co/mZ6qyq2skv",KompasData
2438,2022-08-25 07:09:40+00:00,1562698708122497024,"Bantu Lawan Invasi Rusia, Inggris Hapus Hambatan Perdagangan Digital dengan Ukraina #bitcoin #kripto https://t.co/ByMSCpEp3V",cintabitcoin
2439,2022-08-25 07:06:35+00:00,1562697931437641728,Ironi Hari Kemerdekaan Ukraina dan 6 Bulan Invasi Rusia https://t.co/pWiWdhlnCK,20detik
2440,2022-08-25 05:52:45+00:00,1562679352676220930,Invasi Ukraina: Rusia wajibkan guru-guru ajarkan kurikulum versi Kremlin yang disebut 'pemaksaan tradisi dan budaya': Sejumlah guru di Ukraina mengaku diincar dan diancam oleh tentara Rusia jika tidak mengajarkan kurikulum pendidikan baru versi Kremlin. https://t.co/Q78EAWqFET,info_RI
2441,2022-08-25 05:34:09+00:00,1562674669794127873,"Sepakbola di Ukraina kembali bergulir meski masih dalam situasi invasi Rusia. Bek sayap Arsenal, Oleksandr Zinchenko, senang betul melihat situasi tersebut! https://t.co/bQT34WplSL",detikcom
2442,2022-08-25 04:59:54+00:00,1562666051896483842,"Ribuan warga Ukraina merayakan hari kemerdekaan negaranya pada Rabu (24/8). Berbeda dengan tahun sebelumnya, tahun ini warga memilih melakukan aksi unjuk rasa terkait invasi Rusia ke Ukraina.  https://t.co/aunu05RuLu",detikcom
2443,2022-08-25 04:08:05+00:00,1562653011935399936,"Enam bulan setelah invasi Rusia, para pejabat Ukraina menyusun rencana untuk memastikanVladimir Putin akan diadili karena melancarkan perang. https://t.co/eHFsfRW7tM",kompascom
2444,2022-08-25 03:07:04+00:00,1562637657028820997,"Sepakbola di Ukraina kembali bergulir meski masih dalam situasi invasi Rusia. Bek sayap Arsenal, Oleksandr Zinchenko, senang betul melihat situasi tersebut! https://t.co/jfs9zmText",detiksport
2445,2022-08-25 02:34:23+00:00,1562629431528943616,shm! Invasi rusia ke ukraina dulu itu berpengaruh terhadap harga saham perusahaan yg list di BEI gak ya? Kalo iya kebanyakan perusahaan sektor apa?,Saham_fess
2446,2022-08-25 02:03:01+00:00,1562621540243763202,"Sepakbola di Ukraina kembali bergulir meski masih dalam situasi invasi Rusia. Bek sayap Arsenal, Oleksandr Zinchenko, senang betul melihat situasi tersebut. https://t.co/hUEGqfUGc7",tauberitamedia
2447,2022-08-25 01:53:58+00:00,1562619260542758912,"6 Bulan Invasi, Mana Saja Wilayah Ukraina yang Dikuasai Rusia?
https://t.co/UbeTfa5Df0 - Invasi Rusia ke Ukraina telah memasuki bulan keenam hari ini. Selengkapnya ditautan berikut : https://t.co/5Wz3boXnsm
#rusia #ukraina #eramadanicom #indonesia https://t.co/9iTvJEFMDW",eramadanicom
2448,2022-08-25 01:15:00+00:00,1562609453433647106,"Ternyata junjungannya bani Ura dukung #Ukraina dan bilang invasi #Rusia ilegal. Gimana nih?

https://t.co/MGcCNWQrGP https://t.co/bgGfr4Ddd8",HartonoKetut
2449,2022-08-25 00:28:37+00:00,1562597780044259328,@cnbcindonesia Asal ukraina menyerah kalah dg rusia dg jlur kesepakatan lwat negosiasi prdamaian mr.putin  psti akhiri perang tpi kyaknya gk.mungkin wong as skrg bntu militer ukraina 44.4T tuk hdapi invasi rusia jdi kpan ukraina menyerah kalah krn as dg nato beking ukraina trus jdi bsar kepala,YennyAn91642232
2450,2022-08-25 00:09:12+00:00,1562592896540618753,Melihat Perayaan Hari Kemerdekaan Ukraina di Tengah Invasi Rusia https://t.co/YpbzApT33n,21BeritaTerkini
2451,2022-08-24 23:45:57+00:00,1562587042936422401,Saudi Bui Imam Masjidil Haram sampai Setengah Tahun Invasi Rusia https://t.co/iL9qcdFhPp,CNNIndonesia
2452,2022-08-24 23:39:27+00:00,1562585407023640576,Saudi Bui Imam Masjidil Haram sampai Setengah Tahun InvasiÿRusia https://t.co/2ouOkjSFws,Zyanpatra
2453,2022-08-24 23:33:03+00:00,1562583797279105025,Melihat Perayaan Hari Kemerdekaan Ukraina di Tengah Invasi Rusia https://t.co/Ieno50dR9N,20detik
2454,2022-08-24 16:40:03+00:00,1562479861653913600,"6 bulan invasi Rusia ke Ukraina: Rakyat Rusia masih mendukung Putin
https://t.co/Xh7zCmS0rd https://t.co/94LPZpJGyo",alineadotid
2455,2022-08-24 16:21:12+00:00,1562475118139363329,6 bulan perang di Ukraina: Angka-angka ini menceritakan kisah invasiÿRusia https://t.co/8lrh7gEZxw,TRENdotNEWS
2456,2022-08-24 16:15:17+00:00,1562473629454987266,"Bantuan militer terbaru ini diumumkan bertepatan saat Ukraina memperingati 31 tahun kemerdekaannya, juga ketika invasi Rusia memasuki bulan keenam. https://t.co/uWDnBv02JI",detikcom
2457,2022-08-24 16:00:00+00:00,1562469783475556353,"Presiden Ukraina Volodymyr Zelenskyy, Rabu (24/8) mengatakan rakyat Ukraina ?berjuang demi nasib kita? sementara negara itu merayakan Hari Kemerdekaan serta menandai enam bulan invasi Rusia.

https://t.co/HqrhQDSEyl",voaindonesia
2458,2022-08-24 12:59:43+00:00,1562424416138657792,"@NdrewsTjan aku inget banget banyak netizen indonesia dukung invasi rusia, apalagi di channel tribun timur.",arja_raihan
2459,2022-08-24 11:00:07+00:00,1562394317842395143,POLITIKUS RUSIA DITANGKAP KARENA KRITIK INVASI KE UKRAINA https://t.co/ryNgVhgTeX,tribunjogja
2460,2022-08-24 10:29:04+00:00,1562386500943114240,"Tydac terkait dengan isi twitnya, tapi dalam beberapa hal ini juga sering ditemui dalam banyak 'apologi' - misalnya: ketika bicara tentang invasi Rusia ke Ukraina. 

Argumen yang sering muncul: Yha, invasi Rusia itu emang salah, tapi kan itu terjadi karena NATO yang ekspansif~",analispolitik
2461,2022-08-24 10:21:41+00:00,1562384644955598848,"Khawatir Rusia Menyerang di Hari Kemerdekaan Ukraina, AS Desak Warganya Tinggalkan Ukraina
#BeritaTerkini #Rusia #Ukraina #kemerdekaan #ameriakserikat #invasi #perang

Klik selengkapnya&gt;&gt;https://t.co/IwCWpBa0ie https://t.co/cwys7UpXSZ",VideoTRIBUN
2462,2022-08-24 09:48:02+00:00,1562376173749141504,"Presiden Ukraina Volodymyr Zelensky bersumpah bahwa negaranya akan memerangi invasi Rusia ""sampai akhir"" dan tidak akan membuat ""konsesi atau kompromi apa pun"". https://t.co/gzzHm9i9hz",tauberitamedia
2463,2022-08-24 08:30:56+00:00,1562356774799392768,"#BeritaDW: Ukraina memperingati 31 tahun kemerdekaannya dari Uni Soviet pada Rabu (24/08). Hari ini juga menandai enam bulan sejak Rusia meluncurkan invasi skala penuh ke Ukraina. 
https://t.co/rN0enrrdxH",dw_indonesia
2464,2022-08-24 08:07:59+00:00,1562350996994461696,"Peringatan 6 Bulan Invasi hingga Bantuan Jangka Panjang Barat. * #Rusia #Ukraina #VideoKompas #JernihkanHarapan

https://t.co/3rmr7EzRYa",kompascom
2465,2022-08-24 07:39:51+00:00,1562343916602798086,Rangkuman 6 Bulan Perang Rusia Vs Ukraina: Awal Invasi hingga Moskow Rebut Seperlima Wilayah Kyiv https://t.co/eL04ksiAY6 via @tribunnews,tribunnews
2466,2022-08-24 06:41:18+00:00,1562329182985547776,"@roemr93 @SecBlinken Crimea tidak bergabung dengan Rusia lewat perang karena Crimea memilih bergabung dengan Rusia lewat referendum tahun 2014 dengan 97% memilih berpisah dari Ukraina. Rusia tidak angkat senjata untuk dapatkan Crimea.

Beda dengan invasi Donetsk dan Luhansk yang terjadi tahun ini.",revolutia
2467,2022-08-24 05:47:04+00:00,1562315532585807873,"Seorang politikus Rusia yang kerap mengkritik invasi ke Ukraina, Yevgeny Roizman, ditangkap oleh pihak berwenang. https://t.co/cUhlgahbAa",kompascom
2468,2022-08-24 04:40:33+00:00,1562298794137767936,Perayaan hari kemerdekaan Ukraina ke-31 kali ini bertepatan dengan enam bulan invasi Rusia dan ditandai dengan perayaan di bawah ancaman serangan. https://t.co/URZxaZNwS2,kompascom
2469,2022-08-24 04:22:07+00:00,1562294157909331968,"?Perang Dunia II mengambil alih ayah saya, tetapi perang Rusia yang mengambilnya,? kata Pavlo Shyshkin, putranya.

Sekitar 9.000 Tentara Ukraina Tewas sejak Invasi Rusia https://t.co/JQRxTWUn05",Indonesia1_co
2470,2022-08-24 04:09:20+00:00,1562290939452076032,"Enam bulan invasi Rusia ke Ukraina, Kremlin menawarkan berbagai insentif untuk rekrutan baru pasukan militer yang bersedia maju ke medan pertempuran melawan tetangganya sendiri.

https://t.co/mmxVZy8XPQ",serambinews
2471,2022-08-24 03:50:41+00:00,1562286243643133954,"VIDEO: Enam Bulan Invasi Ukraina, Rusia Belum Mau Mundur https://t.co/oCuvWUrnnk",CNNIndonesia
2472,2022-08-24 03:44:11+00:00,1562284610502791168,"KELIRU, Video yang Mengklaim Rusia Akhiri Perang Ukraina pada 21 Agustus 2022 #invasirusia #perangukraina #cekfakta

https://t.co/wy8oyFhd92",tempocekfakta
2473,2022-08-24 03:42:20+00:00,1562284144008212480,"6 Bulan Invasi, Mana Saja Wilayah Ukraina yang Dikuasai Rusia? https://t.co/nG8mobNek9 https://t.co/mULKJBeSoa",BERITAKINI_CO
2474,2022-08-24 03:39:41+00:00,1562283479018405891,"VIDEO: Enam Bulan Invasi Ukraina, Rusia Belum MauÿMundur https://t.co/kIrt7rJqKv",Zyanpatra
2475,2022-08-24 03:35:03+00:00,1562282311806521347,Perayaan hari kemerdekaan Ukraina ke-31 kali ini bertepatan dengan enam bulan invasi Rusia dan ditandai dengan perayaan di bawah ancaman serangan. https://t.co/q0ouvNnGKR,kompascom
2476,2022-08-24 03:14:37+00:00,1562277171166851075,"Gibraltar menerima puluhan tawaran usai melelang superyacht milik oligarki Rusia, Dmitry Pumpyansky. Miliarder itu masuk dalam daftar sanksi akibat invasi ke Ukraina. #kumparanNews https://t.co/EaaZAQW5qf",kumparan
2477,2022-08-24 02:29:03+00:00,1562265700068388871,Perang Rusia-Ukraina Terbaru: Apa yang Kita Ketahui pada Hari ke-182 Invasi https://t.co/xZqm6C3LyD via @riza.auliaid,rizaauliaID
2478,2022-08-24 01:38:00+00:00,1562252853636435968,"Akan jadi bantuan terbesar AS pas 6 bulan setelah invasi #Rusia dan hari kemerdekaan #Ukraina.

https://t.co/VlnTMmihEG https://t.co/oyZzrJNvkD",HartonoKetut
2479,2022-08-24 01:18:29+00:00,1562247941854986240,"6 Bulan Invasi, Mana Saja Wilayah Ukraina yang Dikuasai Rusia? https://t.co/efjdHtiIDQ",CNNIndonesia
2480,2022-08-24 00:39:03+00:00,1562238017665785858,"Liga Utama Ukraina Kembali Bergulir di Tengah Invasi Rusia, Ada Hal Menarik yang Terjadi https://t.co/jQV82fsL0Z",pikiran_rakyat
2481,2022-08-24 00:03:04+00:00,1562228963975368706,"Hari ke-181 serangan Rusia ke Ukraina menandai 6 bulan invasi. Sementara itu, Barat menjanjikan dukungan jangka panjang untuk Ukraina. https://t.co/vjAjzEr22i",kompascom
2482,2022-08-24 00:02:35+00:00,1562228841464020998,Rusia Bertambah Kaya dari Invasi ke Ukraina https://t.co/GhripdnQ7o,soloposdotcom
2483,2022-08-23 23:53:04+00:00,1562226446851969026,"Liga Ukraina Digelar Lagi di Tengah Invasi Rusia, ""Buktikan Perang Tidak Hentikan Kita"" https://t.co/TxBoMhpfUB https://t.co/bR5AGY9ls3",KompasTV
2484,2022-08-23 19:15:02+00:00,1562156477476847617,"Dampak Memanasnya Hubungan China-Taiwan Lebih Dahsyat dari Invasi Rusia

 #Sindonews #BukanBeritaBiasa .https://t.co/Ox0OtrBlkB",SINDOnews
2485,2022-08-23 15:46:14+00:00,1562103932314271744,"Belum lagi, kontroversi Indonesia yanh akan mendatangkan presiden Rusia yang mana kita tau sendiri saat ini Rusia dan Ukraina sedang terjadi invasi yang besar-besaran, bahkan dampaknya sangat kita rasakan.",yunitaaalestari
2486,2022-08-23 15:30:15+00:00,1562099908940730369,Invasi Rusia Buat Ekspor Pertanian Rusia Merosot Tajam https://t.co/tiPF3IfkMY,radarbangsa_com
2487,2022-08-23 13:44:40+00:00,1562073338335227904,Kualifikasi Euro 2024 akan diikuti 53 tim (minus Jerman yang sudah lolos sebagai tuan rumah dan Rusia yang sedang disanksi UEFA akibat invasi negaranya ke Ukraina),rezakaisar3
2488,2022-08-23 13:28:42+00:00,1562069319810715649,Liga Premier Ukraina dimulai kembali di tengah invasi Rusia yang sedangÿberlangsung https://t.co/Pz7oR74NwW,TRENdotNEWS
2489,2022-08-23 13:17:52+00:00,1562066592753942528,@Aprillia_MAN @veroaktivis @ringotorus @firzahusainInc ??????Dasar kadrun memang super duper dungunya...negara mana yg gk naik BBM nya karena invasi Rusia ke Ukrania,EdyMudjianto
2490,2022-08-23 11:59:01+00:00,1562046750164422656,@gadjahmade Apakah ini disebabkan invasi rusia ke ukraina?,aba_gua
2491,2022-08-23 11:23:54+00:00,1562037914493943809,"Invasi Rusia, 9.000 Tentara Ukraina Tewas 

https://t.co/WLVr2q6Ge7",radarlampung
2492,2022-08-23 10:03:34+00:00,1562017695549140992,Sepak Bola Ukraina Bergulir di Tengah Kecamuk Perang : Disiapkan Shelter untuk Berlindung: Liga Ukraina telah resmi bergulir lagi sejak Selasa (23/8/2022). Pertandingan kembali berlangsung tepat enam bulan sejak Rusia melancarkan invasi pada 24 Februari? https://t.co/HrWMBYpw0R,liputan6dotcom
2493,2022-08-23 09:31:49+00:00,1562009707858259969,Ukraina Akui 9.000 Tentaranya Tewas sejak Invasi Rusia https://t.co/E11MEzi62B,Beritasatu
2494,2022-08-23 04:59:20+00:00,1561941135479619585,"Zelensky uga njaluk waspada, ujar manawa Moskow bisa nyoba nindakake ""sesuatu sing ala banget"" sadurunge dina Rebo ulang taun kamardikan Ukraina, sing uga minangka ulang taun setengah taun saka invasi militer Rusia.",RUgimank
2495,2022-08-23 04:55:16+00:00,1561940112341999616,Ukraina Sebut Sekitar 9.000 Tentaranya Tewas Selama Invasi Rusia https://t.co/Qq5MJq6ZEJ via @tribunnews,tribunnews
2496,2022-08-23 04:53:48+00:00,1561939741804621824,Jakarta - Perang antarane Rusia lan Ukraina durung nuduhake tandha-tandha bakal rampung.  Saklawas‚ 9.000 prajurit Ukraina wis tiwas wiwit invasi Rusia diwiwiti ing pungkasan Februari.,RUgimank
2497,2022-08-23 04:07:07+00:00,1561927992552460288,"Iya udah enam bulan, udah setengah tahun perang terjadi antara Rusia-Ukraina. 

Berbagai cara ditempuh agar kedua pihak berdamai, tapi nyatanya sampai hari ini invasi masih terjadi. https://t.co/KjdN3cebKk",catchmeupid
2498,2022-08-23 02:54:26+00:00,1561909701461577729,"Lantas, benarkah Rusia justru mendapat keuntungan besar setelah lakukan invasi ke Ukraina?

Dilansir dari artikel Bloomberg yang tayang 11 Juli 2022, neraca transaksi berjalan Rusia mencapai rekor surplus hingga US$70 miliar atau setara dengan Rp1,04 triliun pada kuartal II/2022.",Bisniscom
2499,2022-08-23 02:43:25+00:00,1561906929550897152,Ukraina Sebut Sekitar 9.000 Tentaranya Tewas Selama Invasi Rusia https://t.co/Qq5MJqp8SR via @tribunnews,tribunnews
2500,2022-08-23 02:10:00+00:00,1561898518846926848,"Hampir 9.000 tentara Ukraina tewas sejak invasi Rusia, kata pejabat militer negara itu Senin (22/8), sementara Moskow menuduh Kyiv berada di belakang pembunuhan putri pemimpin garis keras Rusia sekutu dekat Presiden Putin.
https://t.co/Vthu0cX17Y",voaindonesia
2501,2022-08-23 01:22:03+00:00,1561886452715098114,Sekitar 9.000 Tentara Ukraina Tewas Selama Invasi di Rusia https://t.co/KVaF4XV1dH,Riau24Com
2502,2022-08-23 00:23:35+00:00,1561871738626908160,Sekitar 9.000 Tentara Ukraina Tewas Selama Invasi Rusia https://t.co/t3SO2QEAaA https://t.co/ZlqSZBlG9t,KompasTV
2503,2022-08-23 00:10:02+00:00,1561868330142556161,"Pada hari ke-180 invasi Rusia ke Ukraina, Kyiv dituduh lakukan bom mobil di Moskwa, dan sekitar 9.000 tentara Ukraina tewas. https://t.co/FIMraaRhTa",kompascom
2504,2022-08-22 23:56:59+00:00,1561865045101146112,"#Invasi #Rusia #Ukraina 

Serangan artileri menghujani kota di dekat Pembangkit Listrik Tenaga Nuklir (PLTN) Zaporizhzhia dan rudal Rusia menghantam sasaran di dekat Odessa
 
https://t.co/KLuJx0Ik8I lewat @serambinews",serambinews
2505,2022-08-22 23:56:53+00:00,1561865018064642049,"#Invasi #Rusia #Ukraina 

Serangan artileri menghujani kota di dekat Pembangkit Listrik Tenaga Nuklir (PLTN) Zaporizhzhia dan rudal Rusia menghantam sasaran di dekat Odessa
 
https://t.co/VHZvR4gGPJ lewat @serambinews",sharenewsaceh
2506,2022-08-22 22:59:47+00:00,1561850652354965504,Sekitar 9.000 tentara Ukraina tewas dalam invasi Rusia @arrahmah #arrahmahcom https://t.co/IUCwK08agx,arrahmah
2507,2022-08-22 19:19:55+00:00,1561795320710778881,"Garis batas minsk 2, strategically layak.

Tapi idealnya ukraina dan rusia dipisahkan oleh batas alamiah, seperti dnipro river. Dengan begitu sulit utk saling invasi.

Artinya, kherson oblast mesti displit, dimana kherson citynya jd milik ukraina, kanal crimea utara milik RU.",VeritasArdentur
2508,2022-08-22 18:58:18+00:00,1561789878731304961,Opini: 6 pelajaran yang telah dipelajari Barat dalam 6 bulan setelah invasi Rusia keÿUkraina https://t.co/PSPauWXXfI,TRENdotNEWS
2509,2022-08-22 16:58:02+00:00,1561759613510225921,"Invasi Rusia, Spartak Moskwa Tetap Tak Bisa Berkompetisi di Eropa https://t.co/8SSao3eQAT",KompasBola
2510,2022-08-22 13:31:43+00:00,1561707691919253505,INVASI RUSIA KE UKRAINA HAMPIR INJAK BULAN KEENAM https://t.co/WtpCLz4aP1,tribunjogja
2511,2022-08-22 13:30:08+00:00,1561707292432662528,INVASI RUSIA KE UKRAINA HAMPIR INJAK BULAN KEENAM #Shorts https://t.co/UUj0pVXhKp,tribunjogja
2512,2022-08-22 13:28:52+00:00,1561706976056250368,Invasi Rusia ke Ukraina? All chickens dies there?,robbysunata
2513,2022-08-22 12:31:19+00:00,1561692493280059397,Rusia 3 Kali Luncurkan Rudal Hipersonik Kinzhal Selama Invasi Ukraina via CNNIndonesia https://t.co/H2zAccTJY1 #TopReport #Internasional #ABHIPRAYA,mmtcradiojogja
2514,2022-08-22 09:41:42+00:00,1561649806254018560,Zelensky menyerukan kewaspadaan menjelang peringatan 31 tahun kemerdekaan Ukraina dan setengah tahun invasi Rusia pada 24 Agustus. #kumparanNews https://t.co/Dn7fjGNKtM,kumparan
2515,2022-08-22 07:35:24+00:00,1561618023223824385,@Somaticpal @PrathumRyan @farimanwhk @yo2thok Emang ada anggota isis pecahan dari al qaeda dan namanya perang masa hidup enak kocak geming zehahaha terbentuk nya isis dan al qaeda hampir sama berawal dari perang atau invasi (Amerika dan Rusia) di negara tsb,akaza48
2516,2022-08-22 07:34:50+00:00,1561617879413522433,Rusia disebut-sebut mengeruk keuntungan di balik invasi ke Ukraina yang menjadi perang selama berbulan-bulan antara kedua negara. Berikut penjelasannya.  https://t.co/YK9s89LBxd,WinJGR
2517,2022-08-22 07:19:29+00:00,1561614015012696065,@detikcom Entah sampai kapan invasi rusia ke Ukraina berakhir..,Masry871
2518,2022-08-22 07:18:33+00:00,1561613782425780230,Rusia disebut-sebut mengeruk keuntungan di balik invasi ke Ukraina yang menjadi perang selama berbulan-bulan antara kedua negara. Berikut penjelasannya.  https://t.co/1JhVwUpqf8,detikcom
2519,2022-08-22 06:44:53+00:00,1561605307133935616,"Selama Invasi ke Ukraina, Rusia Luncurkan Rudal Hipersonik 3 kali | #RudalHipersonikKinzhal #Rusia #Ukraina https://t.co/XDYyCfRqx5",kompascom
2520,2022-08-22 06:40:37+00:00,1561604234314797058,Waspada Serangan Rusia di Hari Kemerdekaan Ukraina hingga Tiga Rudal Kinzhal Selama Invasi | #JernihkanHarapan #Rusia #Ukraina https://t.co/x2frkjyG46,kompascom
2521,2022-08-22 06:39:32+00:00,1561603962586923014,Rusia disebut-sebut mengeruk keuntungan di balik invasi ke Ukraina yang menjadi perang selama berbulan-bulan antara kedua negara. Berikut penjelasannya.  https://t.co/gwQ8IKUdwc,detikfinance
2522,2022-08-22 05:48:08+00:00,1561591029127856128,"Jadi Dalang Penyebab Invasi Rusia di Ukraina, Otak Putin Dapat Harga Mati, Darah Daging Tewas
 
https://t.co/KulxY2Hhae lewat @tribunkaltim 

#Rusia #Ukraina",tribunkaltim
2523,2022-08-22 05:22:25+00:00,1561584555676827648,"Rusia disebut-sebut mengeruk keuntungan di balik invasi ke Ukraina yang menjadi perang selama berbulan-bulan antara kedua negara.

 https://t.co/UhFJrX62pC",uusbustami
